bedroom_count,net_sqm,center_distance,metro_distance,floor,age,price
1,49.47365867,498.5,63.82677668,21,67,96615.84437
1,60.47001676,1281.36,104.4858265,5,66,92648.6264
1,27.30212719,1076.71,50.39607487,5,12,90920.79797
1,46.75900855,1768.24,150.2121454,24,31,94233.77723
1,24.69624903,1457.87,53.68683275,10,64,89971.12979
1,40.75653936,818.15,94.49944105,3,60,91977.3143
1,45.54618657,1718.13,107.4132755,15,92,90271.62096
1,22.30630754,484.78,55.53535739,23,67,94850.42809
1,48.60008001,967.23,16.75255419,1,5,90971.11949
1,58.46301048,1977.52,148.4739177,20,85,91825.39117
1,43.69456234,1002.79,84.72662975,24,8,95020.68928
1,12.02432833,1988.31,95.91290941,13,60,86693.87075
1,39.47251107,1359.82,35.26599011,4,27,90891.94103
1,26.38008455,1242.76,46.68626229,4,41,89441.89554
1,44.95575268,1740.74,186.9226042,20,14,92549.19967
1,35.95004811,755.69,112.7898993,17,50,96767.6532
1,34.55867049,1868.03,161.527268,3,32,90600.33322
1,24.41757943,315.26,48.6114906,20,78,95174.57808
1,13.60114463,1490.07,145.2984782,15,3,90994.87519
1,38.1572174,324.86,45.71854911,23,27,99322.9652
1,50.16862246,1175.34,170.0798004,19,76,94704.94104
1,31.18405824,516.29,80.28913662,17,53,97279.35519
1,37.37499858,1123.23,81.99025222,18,62,93927.01928
1,61.8968678,510.76,34.75545329,11,66,93431.92291
1,28.09938328,369.26,42.40035996,16,38,95320.73291
1,44.82116063,1735.49,239.7412516,11,6,95389.76523
1,26.47139698,315.01,25.54424898,22,77,97594.95322
1,63.47011254,1724.57,155.1420479,19,97,92814.37498
1,51.12163494,1309.26,83.46844814,13,9,92890.36313
1,46.74306293,1266.92,108.1490727,23,69,93822.86316
1,33.29397001,1528.98,114.9179979,5,78,89794.04542
1,38.04863177,821.3,94.08022701,15,31,96673.09753
1,23.44508741,781.36,82.94723135,3,67,91828.47354
1,58.28726371,945.4,126.1020899,10,25,94305.00069
1,50.37779413,319.97,96.79472708,22,20,100288.3012
1,61.36060982,1910.38,167.4150996,22,57,92321.4837
1,72.25385813,1221.95,178.355362,5,30,95001.39566
1,22.56437965,1674.04,202.3840943,18,8,93464.71795
1,36.00056708,1655.06,133.7072181,16,59,91622.92379
1,32.74197122,1261.6,164.9907746,16,79,94722.32676
1,42.78530909,1935.34,170.5662496,1,38,88067.20131
1,55.227315,1463.55,101.6866221,22,25,95784.6692
1,19.26012146,605.4,132.098159,17,39,96630.56955
1,16.97059844,1520.38,151.1794244,4,20,92432.11545
1,22.8418883,1092.25,114.1605313,14,36,92265.19526
2,17.12489602,1158.04,130.2256307,4,66,92970.8237
2,56.21926369,884.07,90.84673272,7,41,93397.04475
2,53.20697912,890.51,102.631505,19,2,95013.69418
2,82.9673801,1443.59,126.5593196,5,87,93217.8615
2,105.3647828,1762.96,92.74660652,17,30,93573.14476
2,41.18265242,796.19,53.12189984,5,10,92378.441
2,73.8496234,1967.36,129.7816102,1,26,89354.15293
2,25.58616521,980.11,41.57285446,22,77,93183.02078
2,91.12581219,1504.42,72.24438254,2,90,89176.37455
2,38.9445414,1702.32,175.8332546,17,70,93509.92868
2,45.59825053,182.76,21.34320727,16,64,95494.09913
2,113.0704068,1249.36,90.03413187,6,46,93730.34965
2,102.7930922,713.68,31.76430361,16,15,98749.05999
2,101.1828306,147.43,12.09754475,6,36,99462.36476
2,81.34802896,1401.85,180.1262364,23,22,97704.81776
2,45.92103414,1223.3,128.940826,21,69,93370.62228
2,74.95879895,1282.77,21.22000775,1,32,89626.32905
2,46.41892679,1873.55,71.33434584,20,82,88860.63758
2,79.64037641,1664.46,104.1622253,22,81,92518.51158
2,15.83825023,1554.37,150.8687778,21,59,91804.58466
2,103.3567664,854.26,96.5365467,9,32,94781.82412
2,114.187683,1959.02,129.3627214,24,5,96936.08843
2,92.80004801,733.77,116.8903496,16,86,97007.30387
2,51.59297969,1210.02,180.0509748,10,72,94995.10916
2,19.72860547,1109.24,119.6359292,24,16,94749.30501
2,33.25450099,1587.63,113.3165666,19,44,93982.03697
2,59.17497505,1622.95,202.2864592,2,71,89621.7306
2,113.6357361,61.79,43.33088478,10,88,99757.8659
2,79.69058028,367,76.40037057,9,11,99443.74643
2,120.564124,496.74,11.88341625,10,34,96036.77399
2,93.18720698,183.03,122.3122511,15,53,98647.67894
2,57.4377901,1088.55,17.42557983,18,66,91671.54967
2,39.68894122,989.89,87.30169641,1,64,90325.33509
2,124.6895914,1629.67,265.7075676,4,84,95909.5076
2,65.60862684,1228.43,127.0875378,1,96,91557.14108
2,62.6648568,918.2,130.1003237,15,60,95267.61801
2,19.83430084,1387.87,49.78847153,2,41,90850.56056
2,52.80593652,1102.93,72.6285604,11,19,94577.69787
2,56.5741814,849.28,130.9726867,6,14,93613.43008
2,104.0912628,942.69,67.52962762,21,88,95211.74717
2,61.42209158,1353.91,82.12008395,11,95,89268.91226
2,16.48935863,332.81,39.8512645,14,36,93853.10963
2,51.3808709,1849.89,220.5868609,1,4,91326.86086
2,97.35625556,940.5,12.39799005,23,39,95432.31187
2,120.9105426,1161.91,44.04475029,3,29,94207.25528
2,32.09779867,539.84,9.152137275,12,73,93204.8798
2,58.13102098,738.42,78.1988763,17,94,93800.4995
2,58.62070327,487.95,150.5231705,11,26,97753.69412
2,88.41843496,1958.26,223.0656863,1,62,89547.17499
2,19.28140725,323.32,27.34404116,3,7,95069.46472
2,41.66139648,949.59,148.7169919,10,89,92328.20703
2,29.47742983,497.44,55.34445064,2,54,94199.72297
2,92.35482019,1875.22,133.5237324,1,65,91012.0222
2,87.82958635,866.11,43.13356731,2,11,95160.75069
2,58.37243871,1397.93,111.293845,12,36,93994.07107
2,107.6126988,1503.88,201.7383348,1,20,95823.88179
2,121.1175907,1931.6,168.7799257,10,85,91015.23077
2,86.91061988,1963.95,136.5984306,10,91,88353.3531
2,77.21580902,554.01,26.64401543,22,5,99668.71871
2,77.47701135,755.71,119.1034293,1,55,94848.92472
2,24.87371954,1813.66,135.6023663,2,14,88994.3033
2,34.46426072,358.39,12.91155766,19,50,94694.82439
2,57.71020498,577.02,26.41716302,6,48,92355.85436
2,39.66168638,1106.59,108.7893747,21,63,93350.00125
2,58.67218864,899.8,61.70751198,11,83,94977.10847
2,21.67152672,1118.4,54.01654792,21,75,91156.6201
2,50.69517871,231.28,82.98116922,24,48,97509.81023
2,56.24851776,1579.32,182.7725021,24,21,95941.03273
2,13.54352421,455.65,70.37146897,4,85,92574.02337
2,34.49254165,1628.1,121.2610841,1,28,91619.18365
2,13.78414945,1028.61,51.7853229,8,86,89135.59471
2,91.59549306,1495.63,109.2308199,3,71,91969.10722
2,30.81110442,851.81,24.06889487,15,18,93117.67321
2,93.37727953,291.76,151.1184196,14,67,99556.0709
2,76.01916431,1248.91,140.6023268,12,77,93062.34499
2,31.80249777,1532.41,73.6892851,8,69,90643.97768
2,93.66885514,1861.36,162.3052254,20,38,92349.61638
2,27.57949558,1258.25,54.36105188,2,63,90888.93811
2,21.60450098,1841.58,108.732385,1,29,89613.72424
2,86.30833063,1725.72,243.0641077,16,7,96995.54282
2,20.1721208,1046.09,87.49867888,11,75,91559.38433
2,97.27639536,1978.95,139.8203903,23,49,93733.63171
2,81.58448781,1949.2,203.2173482,9,33,90790.43723
2,40.69527836,1895.95,171.1529657,21,23,91524.91333
2,91.80356689,535.05,84.15618797,17,33,98425.98843
2,100.2909005,1341.73,29.5428672,22,17,95584.24071
2,80.78119658,1606.44,159.7597952,9,82,91660.71323
2,56.16364251,857.31,99.56766422,11,57,93245.49371
2,58.70066414,1143.85,187.7555786,19,11,96763.39825
2,76.80315122,721.88,64.22631483,15,97,93627.98837
2,55.56465989,685.8,102.7922969,3,21,93046.78546
2,60.16068902,1436.25,162.7910225,10,66,93376.9171
2,73.30313052,430.78,3.394915124,4,87,92226.25555
2,30.10741549,230.36,22.72073673,19,27,98134.36912
2,64.18184669,487.42,21.30264814,9,61,95704.23856
2,90.41481347,1275.4,128.0703987,23,13,95527.07505
2,97.63525149,279.36,61.29742469,9,43,97305.36039
2,56.95213838,675.99,62.06970626,14,97,95181.63791
2,96.54885335,727.82,101.5029865,17,95,94426.41478
2,43.225785,1047.83,39.15938935,19,87,94196.94633
2,58.24268152,1363.23,117.6058363,10,89,91510.98179
2,93.83687101,1836.25,166.2264692,16,12,93393.65317
2,98.65153948,11.85,93.54606233,20,46,99825.95436
2,47.11763408,771.77,58.75096719,9,38,93231.17309
2,97.90233076,157.74,15.26416119,3,54,94817.8957
2,68.98973768,850.3,30.57132776,23,0,96562.55473
2,73.72633614,437.28,48.99289245,14,72,94575.49102
2,115.6362314,1481.91,115.1191392,14,16,93586.6748
2,37.59366376,626.98,53.49887244,17,63,95027.6457
2,80.74283702,1822.41,148.1397453,6,16,93738.64908
2,116.2748711,1329.84,38.0644349,8,82,93960.12899
2,66.05211101,1384.67,121.2635923,14,75,93811.70203
2,126.2541959,367.42,107.5355981,15,33,100530.9883
2,107.4144139,439,65.57518741,2,5,95531.5213
2,67.59808067,1426.4,158.9723596,24,68,95374.50462
2,19.55382835,888.43,103.8036184,24,22,96627.86794
2,72.81235462,1383.87,131.9707791,5,80,90914.75781
2,82.36378429,1020.21,118.2711619,3,22,93642.24776
2,128.0130927,1243.46,133.0428311,14,72,94794.69891
2,49.2581911,1831.47,96.84326372,19,57,90049.68126
2,39.46107723,106.35,7.501459422,15,56,94522.32591
2,28.43174261,370.47,30.83809529,21,91,97216.58182
2,35.67577186,1128.85,56.72645365,4,72,91026.08235
2,66.75686791,1137.37,167.9868184,22,8,95916.91669
2,26.62166718,812.19,30.14848058,18,80,92769.37479
2,53.7126592,1263.44,68.76249218,9,29,94148.88453
2,80.35362765,1204.38,112.1235203,5,81,91863.3062
2,83.09263833,1782.24,106.5466465,14,20,91120.45398
2,73.44544009,545.13,7.563470123,23,4,96822.66063
2,67.66411719,1538.99,209.0677032,20,8,94551.68212
2,57.60117559,1383.43,163.7988913,20,1,96394.60639
2,31.08732729,323.17,26.21182408,6,35,92811.65433
2,90.47782323,340.11,11.04904739,6,26,95181.39202
2,113.3522128,92.53,55.37358073,11,96,99054.91858
2,14.82876205,107.31,29.91810402,12,91,92690.50969
2,49.02593259,895.22,105.4724202,12,54,94307.89847
2,92.97764421,762.58,67.32258813,16,28,98949.88993
2,19.28937378,1812.47,78.71079861,15,73,88844.73979
2,40.76987358,969.6,81.64070087,9,16,92634.10331
2,12.2245625,699.08,36.29270404,14,24,92897.34555
2,43.9535229,1523.1,169.3317637,19,45,94006.14788
2,34.66900725,1984.06,229.1575216,18,78,90964.46588
2,31.28561496,1099.75,122.3967617,19,27,95915.31226
2,15.06090507,203.39,105.0990499,15,65,96938.46869
2,51.01085819,623.6,22.73836397,2,50,91998.65297
2,93.21933423,1599.89,228.086187,1,74,93878.79765
2,95.79278014,858.47,34.63300764,14,20,97788.11787
2,86.10811775,1679.27,152.2822878,10,26,94463.85912
2,84.75328857,1666.46,149.4241194,17,53,91715.79183
2,55.40656826,326.05,29.91944499,1,16,96724.23448
2,77.96971026,720.07,35.24714481,14,62,94394.59004
2,56.44126809,1715.72,121.0287857,16,4,91352.20676
2,31.0816937,1309.7,134.2211298,8,28,92962.58047
2,32.96708323,1554.04,156.3653557,13,23,93122.74785
2,99.06187408,1429.32,239.9360166,14,21,96569.98504
2,10.79997354,1135.43,170.7381503,14,95,93689.0743
2,105.3489418,631.73,31.36353789,16,57,95630.50388
2,43.49481734,1139.4,118.7894808,21,0,95117.31781
2,123.7335778,668.67,110.036199,13,15,98756.78639
2,122.2504978,1434.45,130.6305912,2,8,94652.06552
2,43.67000631,1960.68,172.9791211,21,79,91365.57548
2,49.56591315,1189.41,109.6256471,22,50,93045.22331
2,31.70380111,1544.83,182.3985314,17,40,93251.4923
2,73.74943057,1935.1,157.8755266,9,19,90653.2874
2,84.59513615,795.78,95.14185724,2,61,95402.15737
2,52.67921244,1698.1,168.4013536,1,26,89222.33391
2,110.9085683,181.67,28.32943799,3,91,94534.41462
2,57.05858295,1783.56,209.1471895,17,35,93415.17671
2,68.95994239,1076.55,203.5829124,17,13,98328.36115
2,92.72432126,1352.55,142.0502747,3,16,93921.56789
2,53.08813841,1033.42,83.34896492,20,27,94463.53331
2,79.86989336,1792.23,199.0877144,16,61,93862.01063
2,57.65090615,538.75,21.53086816,19,72,96772.35835
2,76.46531449,1417.64,129.2280374,21,48,96386.75613
2,103.3967804,675.73,3.118181817,7,27,95521.53872
2,76.29300525,1692.05,134.8864072,4,53,92418.59998
2,92.43220032,1215.41,41.71745709,23,17,94535.70888
2,31.61199967,746.96,45.38898313,16,74,92471.0124
2,28.49949514,1451.71,110.3503102,3,71,89864.66549
2,101.1582011,1431.79,102.0975918,22,50,96984.02799
2,108.0405835,381.35,35.59176042,7,86,96484.2076
2,67.61872274,190.31,74.83710152,1,5,97424.7102
2,68.85947039,626.64,65.02282082,22,69,96197.74613
2,52.02928612,1471.43,133.4818011,18,82,93952.30778
2,26.80016511,811.61,78.01762285,14,20,96068.17714
2,54.65738421,476.64,54.26723876,22,58,98353.50287
2,42.21427928,1392.21,74.46196757,19,57,94146.49978
2,78.02484692,332.93,24.22493376,6,74,94317.40593
2,112.886568,375.02,49.18936209,2,63,95005.08175
2,89.49085419,925.74,14.77860087,12,77,92001.01088
2,99.43144357,965.7,130.1956461,2,8,96343.69844
2,43.88673916,68.6,60.24280172,22,54,98634.88535
2,19.31037947,393.16,3.815600578,7,65,94269.06628
2,10.80722674,186.43,4.711810427,1,22,93117.72414
2,93.68011452,1605.49,100.5845829,11,69,92271.06794
2,116.8168504,1751.85,192.6355242,1,49,92096.40191
2,44.31779815,1078.43,43.99758563,14,83,90345.85733
2,90.94219962,1660.46,138.3175495,4,69,91785.62662
2,48.85947629,1159.13,61.37570461,14,92,90859.05582
2,42.16746571,375.94,36.38231385,18,58,95927.27825
2,77.08758649,586.35,119.0945821,10,84,95259.60818
2,100.8330395,1308.95,69.57517879,22,5,97747.16157
2,76.02372317,625.3,59.27173416,13,90,93475.55082
2,75.46210582,139.15,1.897347761,19,63,98536.74573
2,58.1882428,1447.74,92.1908744,2,61,90366.58221
2,79.07268299,1191.46,154.0513272,22,54,94922.28637
2,55.39297865,1439.86,103.3053703,18,86,90377.57092
2,92.15351755,1004.44,103.9581092,9,87,95506.68078
2,28.53602511,1668.35,110.0766557,4,73,89928.50056
2,25.64036045,1218.07,133.2386575,10,49,92478.26402
2,55.86599339,1430.79,175.2915248,23,22,95844.1709
2,20.7532983,632.66,48.17357988,20,4,97061.42913
2,64.64722646,244.28,121.883004,15,51,98375.16384
2,94.88865339,1901.85,94.08713002,11,74,92457.52953
2,53.43544233,1964.13,306.4929294,23,58,92970.6671
2,39.3603728,1041.99,20.69246559,1,39,90919.65989
2,111.195309,1964.02,142.5898117,12,39,91728.48293
2,79.36490866,517.38,64.9414448,9,8,97369.96138
2,65.25807951,134.47,21.61787788,10,42,95099.82694
2,94.63665835,566.02,8.355340137,19,49,96373.70216
2,82.28680235,1793.78,252.57638,21,35,97277.3113
2,12.61016836,1913.23,146.1117161,23,77,91537.50584
2,15.51452083,278.88,73.13386992,14,26,94826.64786
2,39.88236157,39.45,70.00364233,16,90,98651.21366
2,50.92329204,941.5,43.86034512,11,65,94654.25185
2,13.01802061,1933.73,103.9683353,7,16,87197.17406
2,64.82072144,672.37,112.0352134,19,70,95896.70435
2,82.24910276,1813.54,60.85241935,11,23,90604.50489
2,51.18508042,1254.12,51.53971703,17,44,92729.76877
2,115.2098139,1865,216.2223075,17,13,96584.626
2,74.04755676,855.38,74.2165726,24,60,96388.9114
2,85.5439868,1002.39,77.01823257,3,18,95158.81295
2,96.91678521,873.96,96.29723032,6,62,96700.47355
2,94.55522622,1752.2,150.0592788,14,94,91212.68377
2,100.0561798,1364.18,57.84186389,22,59,92572.4914
2,83.81948563,1168.12,168.9345673,3,66,92606.89409
2,83.57730138,1136.83,168.5654026,20,15,99220.84095
2,101.7624247,1334.01,130.3275282,15,77,93041.26444
2,43.64631839,1627.92,148.7695008,13,16,91986.63744
2,57.56521966,1921.77,289.9405403,23,87,92377.09155
2,60.81836175,1741.4,142.9043577,13,94,90189.21367
2,10.24451809,1597.9,130.8321509,24,72,91877.31351
2,104.1080949,687.35,80.08556246,22,35,98075.16149
2,97.1172911,786.21,144.3249978,9,50,95876.70058
2,102.5319174,1792.32,240.9473377,16,84,94243.30233
2,86.81617313,483.1,30.55036842,6,49,93880.15492
2,128.8208027,1468.57,147.5878623,2,12,96520.77865
2,94.29615194,488.37,28.3544946,22,40,99094.41142
2,26.18571216,994.76,39.18681239,17,79,90438.78238
2,79.52218042,1644.68,232.1000358,13,10,94150.04252
2,80.76602945,766.18,29.34186691,20,52,97463.14805
2,56.62944005,1298.54,90.2883046,14,8,95158.44628
2,66.73481285,1931.47,192.1247394,2,56,89964.01356
2,86.47391974,569.37,116.1345633,1,30,94224.75189
2,102.4572042,674.7,84.77875632,24,61,97736.08021
2,91.08180186,317.49,166.5418557,16,23,100539.5897
2,59.76012896,290.85,22.44310109,3,68,92585.55921
2,58.72560017,1891.61,183.180722,24,36,95610.31039
2,75.81362381,149.21,27.2089337,15,94,95436.32274
2,95.81875122,504.26,117.1358693,5,62,96985.11954
2,94.67165539,1913.2,197.5499476,24,40,95957.85327
2,42.90550236,904.9,75.62951498,13,55,95636.06677
2,73.7702043,1925.22,125.8953703,22,24,94367.77515
2,36.69138627,1188.06,119.1475728,24,21,96149.08726
2,111.5781893,1822.22,234.0670416,11,71,93899.86115
2,65.1966657,375.09,13.23901032,7,91,95019.78066
2,99.54523664,801.63,98.59388092,17,23,95856.39087
2,29.70889421,248.77,34.69668943,10,59,95064.70865
2,95.81303696,1531.95,181.0514829,17,60,95748.14466
2,42.53007903,773.47,29.37461297,19,37,94689.44462
2,27.20676217,667.15,177.3758515,7,55,95541.13631
2,52.24137215,1448.42,66.39974465,9,89,89551.25094
2,89.37916982,1154.64,85.6400455,13,38,95927.73169
2,67.90107165,1541.39,153.5617586,8,40,91521.46895
2,72.79818755,1344.75,162.526808,23,4,95595.32303
2,52.38279245,1093.9,73.6458833,1,54,90526.38611
2,62.8597615,1678.84,147.3553509,8,47,91977.41605
2,29.96169858,200.45,18.65209918,5,61,93470.02412
2,49.71136668,1527.68,215.9541807,1,40,93852.53491
2,65.12635713,1729.63,190.1881512,14,72,90321.47575
2,14.28857327,304.58,67.24580542,5,84,94889.34176
2,110.2756769,937.95,51.51919537,18,75,94863.09616
2,63.87516707,526.79,95.85523193,23,77,96223.45495
2,87.15084001,649.28,69.71428318,22,38,99644.17191
2,21.28576372,1523.9,206.6082658,19,24,93012.89812
2,79.67661554,1883.31,270.2009077,9,13,94415.15749
2,97.69999411,1337.01,104.9926112,20,36,97088.69108
2,120.8534622,298.18,6.521043478,6,21,96120.22831
2,102.8134658,527.32,40.27982441,4,45,96662.37197
2,101.9101969,1321.3,99.81572755,15,9,96659.15776
2,54.86623981,541.97,66.75251998,9,44,96983.57981
2,64.32340885,1514.29,118.206136,2,21,92500.18278
2,63.13002439,288.67,79.20955681,9,3,99759.36016
2,103.2666375,1650.68,101.6671884,18,62,92659.70493
2,42.07450626,1451.85,152.3218977,20,23,93375.20517
2,61.50805224,684.17,41.27821364,11,84,94709.42922
2,34.07346973,1367.62,159.3042252,9,60,92984.69965
2,98.37179356,329.58,98.92527734,18,35,101269.5101
2,45.77899218,720.69,49.70718733,13,19,96966.19637
2,48.94646547,1710.12,175.9624454,22,66,94583.15496
2,100.2815285,263.34,32.64024329,22,43,100629.1487
2,56.45960959,1928.49,133.59298,14,54,89375.52943
2,104.8430305,113.89,22.28947549,22,79,99233.06844
2,99.98972094,236.9,35.77702526,15,40,99232.94399
2,13.63216158,1319.48,139.396741,7,27,93194.31151
2,96.20156611,237.24,11.43165516,20,88,98942.13039
2,41.71582685,579.3,56.84661502,11,79,93688.52084
2,81.86443851,666.62,2.615252758,9,42,94457.6098
2,76.04961914,548.76,31.48269623,21,24,96558.7954
2,39.17160501,1984.92,206.440934,22,59,90703.02889
2,77.41516956,1529.16,182.2480944,13,96,91442.87044
2,92.69664713,1855.58,145.8864588,4,21,93112.25154
2,28.14669672,43.5,9.150701472,11,10,96329.86175
2,58.64111564,202.05,29.58716626,8,65,94260.69229
2,84.44181834,629.33,66.71369734,24,12,99608.67441
2,48.73261566,12.91,28.20057927,16,66,99270.54393
2,70.72725419,1161.55,13.63561848,1,40,91911.18607
2,66.01522115,1092.99,95.90289649,1,14,94095.71636
2,37.41870751,1365.24,134.8232801,24,69,93392.50342
2,50.75060501,1240.76,61.65188255,6,17,93183.0794
2,118.2480036,1315.59,202.1023854,9,65,95376.08108
2,43.70518841,1224.16,188.3446373,18,61,95343.04713
2,22.51719433,1966.07,131.5812939,24,18,91320.15217
2,60.25757285,1044.19,105.189711,11,80,93988.43813
2,30.65416636,1607.84,155.4538795,21,57,91807.67705
2,82.18570443,1951.14,180.4635616,1,60,90013.01526
2,61.99788742,1282.09,166.1713641,10,33,93439.89338
2,70.40110262,929.8,118.7340671,6,31,96316.96515
2,62.05376424,1405.31,71.60306726,21,75,94516.22736
2,47.28257473,986.71,174.4191611,16,94,95200.80066
2,29.84322828,1053.57,55.21554897,2,42,92258.40095
2,20.89954134,1742.9,104.5847721,11,51,89663.42206
2,30.46585813,1731.25,101.569697,4,5,89329.59931
2,86.55407418,295.09,82.42336578,18,72,97835.3412
2,61.35874092,986.19,62.81208978,6,17,92693.02403
2,72.08033558,555.62,12.32057669,15,34,97940.98485
2,33.284655,1444.73,136.9101913,19,39,95116.74498
